Sample	mappedNetworkCwR.count_Hong_Kong_to_New_York	mappedNetworkCwR.count_Hong_Kong_to_New_Zealand	mappedNetworkCwR.count_New_York_to_Hong_Kong	mappedNetworkCwR.count_New_York_to_New_Zealand	mappedNetworkCwR.count_New_Zealand_to_Hong_Kong	mappedNetworkCwR.count_New_Zealand_to_New_York
3256000	1	0	3	3	0	1
3257000	4	1	6	3	0	5
3258000	1	3	6	1	0	5
3259000	0	1	3	1	0	0
3260000	0	0	3	3	0	2
3261000	4	0	2	1	2	3
3262000	1	0	0	1	3	3
3263000	0	0	2	2	0	4
3264000	0	0	0	1	2	4
3265000	2	0	1	2	2	2
3266000	0	1	0	1	3	3
3267000	9	1	2	7	5	2
3268000	5	0	1	5	5	5
3269000	5	0	2	4	2	0
3270000	3	0	1	4	5	1
3271000	10	0	5	3	1	0
3272000	7	2	5	6	4	2
3273000	6	0	3	3	4	1
3274000	11	2	8	6	5	1
3275000	6	2	6	2	3	1
3276000	4	0	2	2	1	0
3277000	8	2	4	5	6	1
3278000	3	0	3	6	3	4
3279000	7	0	3	5	2	4
3280000	1	0	2	3	1	3
3281000	4	0	1	5	5	5
3282000	2	2	0	5	6	4
3283000	1	0	0	7	4	5
3284000	2	2	0	3	4	3
3285000	3	0	0	6	3	4
3286000	1	0	0	2	3	4
3287000	1	1	0	2	4	3
3288000	3	0	2	2	3	3
3289000	2	0	2	2	1	0
3290000	1	3	0	0	1	1
3291000	0	0	1	0	2	3
3292000	1	2	0	0	2	1
3293000	0	0	0	4	2	4
3294000	1	0	1	0	2	2
3295000	0	3	0	0	5	2
3296000	0	0	1	0	1	4
3297000	1	0	3	3	1	5
3298000	2	0	3	3	3	4
3299000	5	0	1	3	0	1
3300000	0	0	0	0	2	3
3301000	3	0	3	2	0	0
3302000	2	2	0	0	0	0
3303000	3	0	2	0	3	1
3304000	0	0	2	2	0	0
3305000	0	0	2	2	0	0
3306000	1	2	3	1	0	1
3307000	0	0	2	2	0	0
3308000	3	2	0	1	0	0
3309000	2	0	3	2	0	0
3310000	1	3	1	0	0	2
3311000	0	2	3	1	0	0
3312000	0	0	1	4	1	0
3313000	1	0	2	5	1	0
3314000	1	0	0	0	3	1
3315000	1	0	3	3	0	0
3316000	1	0	2	4	1	0
3317000	2	1	3	2	0	0
3318000	2	0	1	2	3	0
3319000	1	0	0	0	3	1
3320000	2	1	0	1	4	0
3321000	2	2	1	2	5	0
3322000	1	1	3	3	1	0
3323000	4	0	3	4	2	0
3324000	0	0	1	3	1	0
3325000	6	0	0	2	0	0
3326000	5	0	0	2	0	0
3327000	2	2	1	1	0	2
3328000	5	0	0	2	0	0
3329000	3	2	1	2	1	1
3330000	3	3	1	2	2	1
3331000	0	1	1	5	2	4
3332000	4	2	5	1	1	2
3333000	0	2	3	1	0	0
3334000	1	0	2	3	1	5
3335000	2	1	5	3	0	4
3336000	1	0	3	4	0	2
3337000	2	0	4	4	0	2
3338000	0	2	4	2	0	2
3339000	4	0	3	2	1	1
3340000	6	1	8	2	0	1
3341000	6	2	10	2	0	4
3342000	13	1	13	3	1	1
3343000	5	1	7	1	2	2
3344000	9	1	8	3	4	1
3345000	5	3	9	1	0	2
3346000	6	3	9	2	2	5
3347000	10	2	8	3	0	2
3348000	9	3	3	6	7	2
3349000	10	5	7	3	5	0
3350000	5	8	5	0	5	2
3351000	2	0	3	0	2	3
3352000	2	3	3	0	0	1
3353000	5	4	4	0	2	1
3354000	3	1	6	2	0	3
3355000	2	3	7	0	1	3
3356000	2	1	4	4	2	1
3357000	0	5	0	0	3	2
3358000	2	6	3	1	2	3
3359000	0	6	0	0	5	3
3360000	1	2	1	1	1	0
3361000	1	1	5	1	1	0
3362000	2	2	0	0	0	0
3363000	4	2	2	0	0	0
3364000	1	1	1	0	2	3
3365000	3	2	3	1	2	0
3366000	3	3	1	0	0	0
3367000	0	1	0	0	3	3
3368000	0	2	4	0	0	0
3369000	0	0	1	0	1	2
3370000	2	0	2	1	1	2
3371000	0	0	1	2	1	1
3372000	1	4	1	0	1	0
3373000	0	1	1	0	2	3
3374000	2	2	4	1	0	3
3375000	0	3	4	0	0	1
3376000	1	1	2	0	2	3
3377000	1	0	2	0	1	2
3378000	0	0	1	2	1	3
3379000	2	0	2	0	2	2
3380000	2	1	1	2	0	1
3381000	0	0	0	0	2	2
3382000	0	1	3	1	2	4
3383000	1	0	3	0	2	4
3384000	0	0	1	0	1	3
3385000	2	0	3	0	1	3
3386000	1	2	1	1	3	3
3387000	1	0	0	0	3	2
3388000	3	3	0	0	0	0
3389000	1	0	1	0	2	2
3390000	1	4	0	0	3	1
3391000	0	0	0	0	2	2
3392000	1	0	0	0	3	1
3393000	3	2	5	2	0	0
3394000	0	1	1	3	2	0
3395000	1	0	0	0	3	1
3396000	3	3	5	0	0	0
3397000	2	2	5	2	0	2
3398000	1	2	5	1	0	1
3399000	2	2	5	0	1	4
3400000	3	1	6	1	0	0
3401000	3	1	2	4	1	3
3402000	3	0	4	9	1	8
3403000	1	0	2	4	1	5
3404000	3	4	2	0	3	3
3405000	0	3	1	1	0	4
3406000	2	1	6	1	0	0
3407000	0	1	2	1	1	6
3408000	0	1	2	5	0	5
3409000	1	2	5	5	0	4
3410000	0	0	1	2	1	5
3411000	0	2	1	3	2	5
3412000	0	1	3	2	0	5
3413000	0	0	2	3	0	0
3414000	1	2	1	2	0	1
3415000	0	2	2	3	0	1
3416000	0	0	1	3	1	0
3417000	0	2	2	1	0	0
3418000	0	1	2	3	0	1
3419000	0	1	1	5	1	2
3420000	1	5	3	8	2	7
3421000	1	2	3	8	2	5
3422000	3	2	5	3	0	3
3423000	2	1	3	7	2	1
3424000	2	0	1	6	3	0
3425000	0	1	1	2	1	2
3426000	0	0	2	8	1	3
3427000	0	0	2	4	1	3
3428000	0	3	2	1	0	4
3429000	5	1	4	2	0	2
3430000	1	0	3	3	0	2
3431000	1	2	4	2	0	1
3432000	0	0	2	3	0	1
3433000	2	1	7	1	0	2
3434000	1	1	4	1	0	0
3435000	0	1	3	1	0	3
3436000	2	2	7	1	0	0
3437000	2	2	2	0	0	0
3438000	1	2	0	0	1	1
3439000	2	1	3	2	0	0
3440000	5	4	12	1	1	1
3441000	5	4	7	0	0	1
3442000	5	3	9	0	1	0
3443000	3	2	2	0	0	0
3444000	1	3	3	0	0	0
3445000	2	2	0	0	0	0
3446000	2	3	3	0	0	0
3447000	2	3	0	0	1	0
3448000	3	2	0	0	0	0
3449000	2	2	0	0	0	0
3450000	2	4	1	0	0	1
3451000	1	4	2	0	1	1
3452000	1	3	0	0	0	1
3453000	1	2	1	0	0	0
3454000	0	0	0	0	2	2
3455000	0	0	0	0	2	2
3456000	0	0	0	0	2	3
3457000	0	4	1	0	0	1
3458000	1	3	0	0	3	2
3459000	2	1	0	0	3	1
3460000	0	0	0	0	2	4
3461000	0	2	0	0	2	4
3462000	0	0	1	1	1	7
3463000	1	1	1	0	1	4
3464000	0	0	0	1	2	3
3465000	1	4	0	2	3	4
3466000	0	0	0	2	2	4
3467000	0	0	0	5	2	4
3468000	0	0	1	1	1	4
3469000	3	0	1	2	0	0
3470000	0	0	0	1	3	3
3471000	1	2	1	0	5	3
3472000	1	3	1	0	2	3
3473000	2	4	2	0	2	2
3474000	2	4	0	2	1	2
3475000	1	4	0	1	4	3
3476000	1	1	0	0	5	1
3477000	0	0	0	0	4	2
3478000	0	0	0	2	2	2
3479000	0	1	0	2	3	3
3480000	0	0	0	0	2	2
3481000	1	3	0	1	2	2
3482000	0	5	0	0	5	2
3483000	1	2	0	1	3	2
3484000	2	4	1	3	3	2
3485000	0	2	1	4	3	5
3486000	0	1	0	2	3	4
3487000	0	2	0	1	5	2
3488000	0	4	0	1	2	3
3489000	0	1	0	1	3	3
3490000	0	1	0	1	3	3
3491000	0	1	0	1	2	3
3492000	0	0	0	0	2	2
3493000	1	5	0	0	0	1
3494000	0	2	0	1	3	3
3495000	2	3	0	1	0	1
3496000	0	3	0	2	5	1
3497000	0	0	0	0	3	2
3498000	0	2	0	1	3	2
3499000	0	6	0	3	6	5
3500000	0	3	0	0	6	2
3501000	1	4	0	2	7	3
3502000	0	1	0	0	2	2
3503000	0	3	0	0	5	2
3504000	0	0	0	1	2	1
3505000	0	3	0	1	4	3
3506000	0	0	0	0	2	2
3507000	0	2	0	0	4	2
3508000	0	0	0	0	4	2
3509000	1	1	0	0	3	1
3510000	1	0	1	0	2	2
3511000	0	0	0	0	2	2
3512000	0	0	0	0	2	2
3513000	0	0	0	0	2	2
3514000	0	0	0	0	3	2
3515000	0	1	0	2	3	1
3516000	0	0	0	0	2	2
3517000	0	0	0	0	3	2
3518000	1	1	0	0	5	1
3519000	0	1	0	3	3	0
3520000	0	0	0	0	2	2
3521000	2	1	1	0	3	1
3522000	2	7	0	0	12	1
3523000	0	1	0	0	3	2
3524000	1	0	0	0	3	2
3525000	0	3	0	1	7	3
3526000	1	0	0	1	5	2
3527000	2	0	0	4	5	3
3528000	0	2	0	2	5	5
3529000	0	3	0	0	5	3
3530000	1	1	0	3	6	4
3531000	2	2	0	2	7	3
3532000	0	0	0	3	3	5
3533000	1	0	0	2	3	3
3534000	1	2	0	7	7	4
3535000	2	1	0	2	3	3
3536000	1	0	0	7	3	8
3537000	1	3	0	3	4	3
3538000	0	2	0	3	7	3
3539000	0	0	0	0	2	2
3540000	1	0	0	0	3	1
3541000	3	0	1	3	0	0
3542000	1	0	1	2	2	3
3543000	1	1	0	1	2	2
3544000	1	0	0	0	3	1
3545000	0	0	0	0	2	2
3546000	1	3	0	0	0	1
3547000	0	1	0	0	3	2
3548000	0	3	0	0	3	2
3549000	0	3	0	0	5	2
3550000	3	1	0	2	3	0
3551000	1	5	0	0	3	1
3552000	0	2	0	1	4	3
3553000	0	0	0	0	2	2
3554000	2	3	0	1	0	1
3555000	2	2	0	0	0	0
3556000	1	3	0	0	0	1
3557000	0	1	1	3	4	7
3558000	0	0	0	1	2	4
3559000	0	1	0	3	4	4
3560000	0	0	0	0	5	4
3561000	0	7	1	0	3	5
3562000	0	5	1	0	3	4
3563000	0	5	1	2	2	6
3564000	0	4	0	0	5	4
3565000	1	6	0	0	4	1
3566000	0	6	0	0	2	2
3567000	2	3	1	0	3	2
3568000	2	5	0	1	3	2
3569000	2	3	0	0	3	0
3570000	2	2	0	0	0	0
3571000	0	2	0	0	4	2
3572000	0	2	0	0	3	2
3573000	2	3	0	1	0	2
3574000	0	7	0	0	5	3
3575000	1	6	1	0	2	2
3576000	1	4	0	0	0	1
3577000	0	3	0	0	4	3
3578000	2	3	0	0	0	1
3579000	0	6	0	0	1	2
3580000	0	4	0	0	0	2
3581000	0	4	1	0	2	4
3582000	0	4	0	0	0	2
3583000	0	4	0	0	0	3
3584000	0	5	0	0	1	3
3585000	1	4	0	1	0	2
3586000	0	0	1	0	1	3
3587000	1	4	1	3	0	4
3588000	4	6	3	0	4	2
3589000	1	9	1	1	3	3
3590000	2	3	1	5	3	2
3591000	7	1	0	3	1	0
3592000	1	0	0	2	3	1
3593000	2	2	5	2	1	1
3594000	3	1	4	4	2	2
3595000	3	2	3	1	1	0
3596000	1	2	3	4	4	3
3597000	2	1	3	4	1	4
3598000	5	1	6	0	4	0
3599000	2	3	3	1	3	5
3600000	2	1	1	0	3	1
3601000	1	0	1	1	3	2
3602000	0	1	1	0	2	3
3603000	2	1	1	6	5	6
3604000	4	0	5	2	0	0
3605000	0	1	2	3	1	2
3606000	1	2	3	0	4	1
3607000	2	1	0	1	5	1
3608000	1	2	3	3	2	1
3609000	2	1	2	3	1	1
3610000	4	2	3	3	1	2
3611000	0	0	1	4	1	1
3612000	3	3	0	4	6	1
3613000	0	1	1	3	2	0
3614000	0	0	0	5	2	1
3615000	2	1	3	1	2	0
3616000	4	1	1	3	2	0
3617000	3	1	4	2	0	1
3618000	2	0	1	1	3	3
3619000	2	5	1	0	2	1
3620000	3	2	1	0	0	0
3621000	4	6	4	0	5	0
3622000	5	2	4	1	2	1
3623000	2	0	2	4	2	0
3624000	4	5	3	1	2	2
3625000	2	2	0	0	0	0
3626000	2	4	0	0	4	0
3627000	4	2	0	0	5	0
3628000	3	3	0	0	7	1
3629000	3	5	2	0	3	0
3630000	4	1	2	1	0	0
3631000	2	3	3	0	1	3
3632000	2	2	2	1	3	2
3633000	1	0	1	1	2	2
3634000	3	2	6	3	2	1
3635000	1	2	7	2	0	2
3636000	4	1	4	4	3	0
3637000	3	1	3	3	2	1
3638000	3	0	3	4	1	1
3639000	2	0	4	3	0	1
3640000	2	0	4	4	0	2
3641000	1	0	1	7	2	2
3642000	2	1	5	2	1	0
3643000	3	0	1	5	0	2
3644000	1	0	1	5	2	3
3645000	4	0	2	3	1	3
3646000	1	0	2	3	1	3
3647000	4	0	1	2	0	0
3648000	4	0	0	6	3	1
3649000	2	0	3	6	1	2
3650000	0	0	0	8	3	12
3651000	1	0	2	6	2	5
3652000	0	0	1	12	2	13
3653000	5	0	3	12	2	8
3654000	2	0	2	7	3	4
3655000	0	0	1	4	1	8
3656000	0	0	1	5	1	4
3657000	0	0	3	3	0	2
3658000	0	0	2	3	0	1
3659000	1	0	2	4	1	2
3660000	0	0	1	5	1	4
3661000	1	0	3	6	0	4
3662000	0	0	1	3	1	0
3663000	0	0	2	2	0	0
3664000	1	0	3	2	0	0
3665000	0	0	2	2	0	0
3666000	1	2	1	2	2	2
3667000	0	0	0	0	2	2
3668000	1	4	2	2	4	1
3669000	0	1	1	2	2	0
3670000	0	6	3	2	4	1
3671000	1	6	3	3	6	4
3672000	2	9	6	3	7	0
3673000	3	9	6	2	6	0
3674000	3	4	2	3	4	0
3675000	1	3	4	2	2	1
3676000	2	4	7	1	2	0
3677000	6	3	4	0	0	0
3678000	3	2	2	3	2	0
3679000	1	2	1	5	3	2
3680000	0	4	1	2	1	2
3681000	2	1	2	2	0	0
3682000	1	0	1	2	2	2
3683000	2	0	0	5	2	3
3684000	2	0	2	4	1	3
3685000	2	0	2	1	2	3
3686000	0	0	2	2	0	0
3687000	0	0	1	3	1	2
3688000	2	0	4	2	0	0
3689000	0	0	2	2	0	2
3690000	0	0	1	0	1	3
3691000	0	0	4	2	0	0
3692000	0	0	1	2	1	3
3693000	0	0	1	2	1	3
3694000	2	0	2	2	0	0
3695000	0	0	1	1	1	2
3696000	0	0	2	2	0	1
3697000	0	0	2	3	0	1
3698000	1	1	2	5	0	3
3699000	0	0	1	4	1	3
3700000	3	0	3	3	0	2
3701000	4	0	6	2	0	0
3702000	3	0	7	2	0	0
3703000	0	0	1	1	1	4
3704000	2	1	5	1	0	0
3705000	0	0	0	3	2	3
3706000	2	0	4	2	0	0
3707000	1	0	2	1	1	4
3708000	4	0	2	2	1	1
3709000	2	0	4	2	0	0
3710000	2	0	2	2	0	0
3711000	3	0	5	2	0	0
3712000	3	0	2	3	0	1
3713000	1	2	4	1	0	0
3714000	3	1	3	4	2	3
3715000	1	2	2	2	3	0
3716000	1	1	2	3	0	1
3717000	0	2	0	3	4	5
3718000	0	0	0	2	2	4
3719000	0	2	0	6	4	7
3720000	1	1	0	5	5	4
3721000	3	4	1	8	7	6
3722000	0	0	0	4	5	2
3723000	1	1	0	1	6	2
3724000	0	0	1	3	1	1
3725000	0	0	1	3	1	0
3726000	0	0	2	2	0	0
3727000	0	0	2	2	0	0
3728000	0	0	1	2	1	0
3729000	2	1	1	3	1	1
3730000	0	0	2	2	0	0
3731000	2	0	1	5	3	0
3732000	3	0	2	4	3	0
3733000	4	0	0	4	4	0
3734000	2	0	0	1	4	0
3735000	1	1	0	3	2	0
3736000	1	0	1	3	1	4
3737000	0	0	0	6	2	2
3738000	2	1	0	4	1	1
3739000	1	0	1	4	1	1
3740000	1	0	2	4	0	1
3741000	1	0	2	3	1	0
3742000	1	0	2	3	1	0
3743000	0	0	2	4	0	3
3744000	0	1	2	4	2	3
3745000	0	0	1	4	1	4
3746000	0	0	2	4	0	2
3747000	2	1	0	4	1	3
3748000	0	0	0	8	2	3
3749000	0	0	0	8	2	4
3750000	2	1	0	8	4	7
3751000	3	2	0	6	4	4
3752000	1	4	0	2	1	2
3753000	0	0	1	5	1	4
3754000	0	0	0	2	2	3
3755000	0	0	0	2	2	4
3756000	0	6	0	0	1	2
3757000	0	7	0	0	1	2
3758000	0	1	0	7	3	3
3759000	0	5	0	1	6	2
3760000	0	6	0	1	8	3
3761000	0	0	0	6	2	0
3762000	0	5	0	0	2	2
3763000	0	1	1	4	2	3
3764000	1	1	3	3	0	0
3765000	3	0	0	3	4	3
3766000	1	2	1	2	4	3
3767000	3	4	2	2	4	1
3768000	2	1	0	3	5	3
3769000	1	1	1	4	1	2
3770000	3	0	2	3	2	1
3771000	3	2	0	2	5	3
3772000	2	1	0	2	3	1
3773000	6	2	1	3	2	0
3774000	3	2	0	3	2	1
3775000	2	4	1	3	5	3
3776000	4	2	0	4	3	1
3777000	5	2	1	6	5	0
3778000	2	2	0	2	4	3
3779000	4	4	2	3	5	2
3780000	2	5	1	1	1	3
3781000	2	3	0	4	5	4
3782000	4	3	1	2	3	1
3783000	5	4	2	3	3	2
3784000	4	0	0	2	0	0
3785000	2	3	0	2	1	2
3786000	2	2	0	2	2	1
3787000	5	1	0	7	1	4
3788000	3	2	0	2	0	1
3789000	1	4	0	3	0	3
3790000	0	0	0	0	2	2
3791000	2	3	0	1	0	1
3792000	1	2	0	0	2	1
3793000	3	1	1	2	1	1
3794000	3	3	0	0	2	0
3795000	2	3	0	0	0	0
3796000	5	0	0	3	0	0
3797000	3	2	2	1	0	0
3798000	4	0	0	3	1	0
3799000	2	1	2	2	0	0
3800000	2	3	0	0	0	0
3801000	3	3	1	0	0	0
3802000	3	2	1	0	0	0
3803000	1	4	0	0	4	1
3804000	2	3	0	0	1	0
3805000	2	2	0	0	6	0
3806000	3	1	0	1	0	0
3807000	1	2	0	1	2	2
3808000	2	3	0	0	4	0
3809000	2	3	0	0	1	0
3810000	6	1	1	3	2	0
3811000	1	1	0	2	7	0
3812000	3	2	1	1	4	2
3813000	3	2	0	0	4	0
3814000	3	4	0	1	3	1
3815000	2	3	0	0	2	0
3816000	3	4	0	3	9	1
3817000	2	5	0	1	10	1
3818000	6	6	0	4	15	0
3819000	2	4	0	0	8	0
3820000	2	1	2	5	3	1
3821000	2	2	2	2	2	0
3822000	0	0	2	2	0	0
3823000	0	0	1	3	1	0
3824000	0	0	0	4	3	1
3825000	0	2	0	3	4	3
3826000	0	0	0	5	2	3
3827000	1	3	0	1	5	4
3828000	0	1	0	1	5	4
3829000	0	2	0	1	6	4
3830000	1	3	0	1	6	4
3831000	1	3	0	3	9	5
3832000	0	2	0	1	5	5
3833000	0	5	0	1	6	2
3834000	0	0	0	1	3	5
3835000	0	2	1	2	3	5
3836000	0	2	0	1	2	4
3837000	0	0	0	0	2	4
3838000	2	1	2	3	1	1
3839000	0	1	0	3	3	2
3840000	1	2	0	3	5	1
3841000	0	0	2	2	0	0
3842000	2	1	0	1	5	1
3843000	1	4	0	1	0	1
3844000	1	2	0	1	4	1
3845000	0	0	2	3	0	3
3846000	0	2	2	2	1	0
3847000	0	1	1	1	2	3
3848000	0	0	1	3	1	0
3849000	0	0	1	5	1	2
3850000	0	0	3	3	0	0
3851000	1	1	3	4	1	1
3852000	0	1	2	7	1	3
3853000	0	0	2	6	0	3
3854000	2	0	2	4	1	4
3855000	1	0	1	3	2	4
3856000	0	2	3	1	0	0
3857000	0	0	1	1	1	3
3858000	2	1	2	3	1	1
3859000	2	3	0	2	3	2
3860000	2	4	0	1	2	1
3861000	3	1	0	2	0	1
3862000	3	2	0	1	0	1
3863000	1	4	2	1	1	3
3864000	1	3	0	0	0	2
3865000	0	1	2	2	1	0
3866000	4	2	0	1	4	1
3867000	3	0	1	2	0	0
3868000	0	0	1	2	1	2
3869000	1	0	1	4	2	1
3870000	5	0	0	3	0	0
3871000	1	1	0	1	3	2
3872000	5	2	2	0	0	0
3873000	3	2	6	1	1	0
3874000	5	1	6	1	0	0
3875000	4	2	6	0	2	1
3876000	1	1	3	1	1	1
3877000	1	0	3	2	0	0
3878000	2	0	4	3	1	4
3879000	2	0	4	2	0	0
3880000	1	0	3	2	0	0
3881000	2	0	2	4	2	0
3882000	0	0	2	2	0	3
3883000	2	0	3	3	1	0
3884000	3	2	4	2	2	0
3885000	0	0	2	2	0	3
3886000	2	1	5	3	0	1
3887000	1	1	3	3	1	3
3888000	0	0	1	0	1	3
3889000	2	2	4	0	3	3
3890000	0	3	5	0	0	1
3891000	0	3	5	0	0	1
3892000	1	3	5	0	0	1
3893000	1	2	5	0	0	0
3894000	4	4	3	0	0	1
3895000	7	2	3	0	0	0
3896000	4	3	0	0	0	0
3897000	0	0	1	0	1	5
3898000	1	0	2	0	1	5
3899000	2	4	2	0	2	4
3900000	7	2	5	0	0	2
3901000	0	1	3	3	0	4
3902000	1	1	0	0	2	1
3903000	0	0	0	1	3	1
3904000	1	0	0	0	3	1
3905000	1	0	1	0	2	2
3906000	1	0	0	0	3	1
3907000	1	1	0	0	2	2
3908000	0	0	1	3	1	0
3909000	0	0	1	0	1	3
3910000	0	0	2	2	0	0
3911000	0	1	3	3	0	6
3912000	0	0	2	5	0	1
3913000	1	3	6	1	0	3
3914000	1	0	1	0	2	2
3915000	1	0	2	4	1	2
3916000	0	0	0	0	2	2
3917000	1	0	0	0	3	1
3918000	1	0	1	0	2	2
3919000	2	2	1	0	1	1
3920000	2	1	1	0	3	1
3921000	0	0	0	0	2	3
3922000	0	4	0	0	0	3
3923000	1	1	4	2	0	0
3924000	0	2	4	1	0	1
3925000	3	2	3	0	0	0
3926000	1	0	3	2	1	2
3927000	7	2	3	5	0	4
3928000	5	0	4	4	0	2
3929000	4	0	2	4	0	2
3930000	9	1	5	7	0	6
3931000	9	0	5	3	0	1
3932000	12	2	6	1	0	0
3933000	6	3	2	0	0	0
3934000	3	3	1	1	3	1
3935000	5	2	0	2	1	0
3936000	2	3	0	2	4	0
3937000	4	2	2	2	3	0
3938000	1	1	0	1	4	2
3939000	1	5	0	2	5	2
3940000	2	1	1	2	1	2
3941000	1	2	0	1	1	2
3942000	0	0	1	4	1	4
3943000	0	3	3	2	2	2
3944000	0	3	1	0	0	1
3945000	1	3	0	1	0	1
3946000	2	3	0	0	0	0
3947000	0	5	0	0	0	2
3948000	3	2	1	0	0	0
3949000	2	2	2	1	0	1
3950000	0	1	1	2	2	3
3951000	2	3	0	0	0	1
3952000	0	3	1	0	0	3
3953000	1	3	2	0	0	1
3954000	2	3	1	0	0	1
3955000	1	5	1	0	0	2
3956000	3	0	7	1	0	4
3957000	0	0	1	0	1	3
3958000	2	0	5	3	0	7
3959000	3	2	7	2	0	3
3960000	6	0	8	3	0	8
3961000	1	1	3	0	0	6
3962000	0	0	5	0	0	6
3963000	0	2	4	1	0	4
3964000	0	0	2	3	0	4
3965000	1	0	3	4	0	2
3966000	1	2	2	4	0	4
3967000	0	1	3	6	0	5
3968000	1	1	4	2	0	8
3969000	1	3	2	2	0	2
3970000	2	0	4	2	0	3
3971000	1	2	1	2	0	1
3972000	1	2	5	1	0	0
3973000	1	0	3	3	0	0
3974000	0	2	1	3	1	2
3975000	1	2	3	3	0	1
3976000	3	3	3	1	0	1
3977000	2	1	4	2	1	2
3978000	2	2	0	3	0	3
3979000	2	3	2	0	0	1
3980000	3	3	0	1	0	1
3981000	0	1	2	4	0	1
3982000	1	2	1	4	1	2
3983000	3	1	1	3	0	1
3984000	2	1	4	4	1	3
3985000	0	0	2	2	0	3
3986000	3	1	2	3	0	2
3987000	1	1	3	3	0	1
3988000	5	1	1	2	0	0
3989000	3	0	3	6	0	2
3990000	2	0	3	4	0	1
3991000	4	1	1	3	0	0
3992000	4	0	2	3	0	0
3993000	5	0	0	3	0	0
3994000	1	0	2	2	0	0
3995000	3	1	2	2	0	1
3996000	6	0	2	4	0	1
3997000	4	1	0	4	1	4
3998000	5	0	0	4	0	2
3999000	3	0	2	4	0	0
4000000	5	1	3	4	1	0
4001000	4	0	2	5	3	0
4002000	3	1	1	2	3	1
4003000	3	0	0	6	3	0
4004000	1	0	2	5	4	2
4005000	5	0	2	4	2	0
4006000	1	1	1	3	4	1
4007000	3	2	3	1	1	1
4008000	1	4	0	2	3	3
4009000	3	3	0	2	3	2
4010000	3	3	2	4	3	3
4011000	5	5	7	4	3	2
4012000	11	4	12	4	4	2
4013000	7	0	3	5	2	0
4014000	4	2	0	2	1	0
4015000	5	1	4	3	1	1
4016000	3	2	2	1	0	0
4017000	5	2	6	2	1	0
4018000	2	2	0	1	2	1
4019000	6	3	5	1	1	0
4020000	3	0	1	0	4	0
4021000	2	1	0	0	3	0
4022000	1	0	1	2	2	1
4023000	1	1	0	0	5	1
4024000	0	0	0	4	2	1
4025000	1	3	1	2	0	4
4026000	0	0	0	2	2	1
4027000	2	0	0	3	4	2
4028000	1	3	0	1	4	1
4029000	1	2	2	4	2	4
4030000	0	0	0	2	4	2
4031000	0	0	2	3	0	0
4032000	1	0	2	4	1	3
4033000	0	0	2	2	0	0
4034000	0	0	1	1	1	4
4035000	1	3	0	0	2	1
4036000	0	0	0	0	2	2
4037000	0	0	0	1	2	3
4038000	1	2	0	1	1	2
4039000	1	1	1	0	3	2
4040000	1	2	0	0	1	1
4041000	2	0	0	3	3	3
4042000	2	0	0	4	4	4
4043000	2	1	0	2	7	2
4044000	2	0	0	3	4	2
4045000	0	0	0	0	2	2
4046000	1	0	0	4	5	1
4047000	3	5	0	0	8	0
4048000	5	0	3	1	3	0
4049000	4	3	4	1	1	0
4050000	3	3	1	2	6	0
4051000	6	1	1	2	4	0
4052000	1	0	1	1	2	2
4053000	5	0	1	2	3	0
4054000	7	1	2	3	1	1
4055000	6	0	1	2	0	0
4056000	3	0	2	3	2	0
4057000	0	1	1	2	1	1
4058000	0	1	3	1	0	0
4059000	0	0	0	0	2	2
4060000	0	1	0	0	3	2
4061000	1	1	1	0	3	2
4062000	1	1	1	0	3	2
4063000	1	0	0	0	3	1
4064000	1	2	0	0	4	1
4065000	1	0	0	0	3	1
4066000	1	1	0	0	4	1
4067000	0	3	0	0	3	2
4068000	0	2	1	1	2	1
4069000	1	1	0	0	3	1
4070000	2	0	0	0	4	0
4071000	2	1	0	1	1	1
4072000	1	0	2	0	1	3
4073000	2	1	0	2	2	2
4074000	0	0	0	0	2	2
4075000	1	0	1	3	3	3
4076000	1	1	0	0	3	1
4077000	2	3	0	0	0	0
4078000	0	3	1	1	1	1
4079000	2	3	0	0	2	0
4080000	2	2	0	0	0	0
4081000	2	4	0	1	0	2
4082000	1	4	0	0	0	1
4083000	1	2	0	1	1	3
4084000	2	2	0	0	0	0
4085000	2	2	0	1	0	1
4086000	1	3	3	0	0	1
4087000	0	5	0	0	0	2
4088000	0	5	0	0	1	2
4089000	1	3	2	0	1	2
4090000	1	3	0	0	0	1
4091000	1	4	0	2	1	3
4092000	1	3	0	0	0	1
4093000	1	4	1	0	0	3
4094000	1	3	0	0	0	1
4095000	1	4	0	0	0	1
4096000	0	3	1	0	0	2
4097000	0	1	2	1	0	0
4098000	1	3	0	0	0	1
4099000	1	3	0	0	0	1
4100000	1	3	5	0	0	2
4101000	1	3	1	0	1	2
4102000	0	1	0	1	3	3
4103000	0	3	0	0	3	2
4104000	0	6	0	0	3	2
4105000	0	3	0	0	4	3
4106000	1	6	2	0	1	2
4107000	2	4	1	0	4	1
4108000	2	7	0	0	4	0
4109000	2	4	0	0	4	0
4110000	1	2	1	0	4	2
4111000	1	1	0	0	4	1
4112000	2	4	2	0	2	2
4113000	1	3	0	0	3	1
4114000	0	1	2	2	0	0
4115000	1	2	4	2	1	0
4116000	2	3	6	0	0	0
4117000	0	3	1	0	3	4
4118000	1	7	4	0	5	2
4119000	0	7	1	4	5	3
